epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.22843,1.13681,3.1078,1.49293,0.87522,0.63333,0.74046,0.47851,1.83569,1.37843,1.5321,0,0,0
2,10.1981,1.48926,1.71906,1.69587,0.84798,0.63333,0.73812,0.4782,1.82319,1.41713,1.5207,1.17822e-06,1.17822e-06,1.17822e-06
